,time,player,wood,food,gold,stone,vils,mils
68099,1702400,Mr.Gold,17534,17024,18726,12768,68,68
68103,1702500,Mr.Gold,17535,17025,18727,12768,68,68
68107,1702600,Mr.Gold,17536,17026,18728,12769,68,68
68111,1702700,Mr.Gold,17537,17027,18729,12770,68,68
68115,1702800,Mr.Gold,17538,17028,18730,12771,68,68
68119,1702900,Mr.Gold,17539,17029,18731,12771,68,68
68123,1703000,Mr.Gold,17540,17030,18733,12772,68,68
68127,1703100,Mr.Gold,17541,17031,18734,12773,68,68
68131,1703200,Mr.Gold,17542,17032,18735,12774,68,68
68135,1703300,Mr.Gold,17543,17033,18736,12774,68,68
68139,1703400,Mr.Gold,17545,17034,18737,12775,68,68
68143,1703500,Mr.Gold,17546,17035,18738,12776,68,68
68147,1703600,Mr.Gold,17547,17036,18739,12777,68,68
68151,1703700,Mr.Gold,17548,17037,18740,12777,68,68
68155,1703800,Mr.Gold,17549,17038,18741,12778,68,68
68159,1703900,Mr.Gold,17550,17039,18742,12779,68,68
68163,1704000,Mr.Gold,17551,17040,18744,12780,68,68
68167,1704100,Mr.Gold,17552,17041,18745,12780,68,68
68171,1704200,Mr.Gold,17553,17042,18746,12781,68,68
68175,1704300,Mr.Gold,17554,17043,18747,12782,68,68
68179,1704400,Mr.Gold,17555,17044,18748,12783,68,68
68183,1704500,Mr.Gold,17556,17045,18749,12783,68,68
68187,1704600,Mr.Gold,17557,17046,18750,12784,68,68
68191,1704700,Mr.Gold,17558,17047,18751,12785,68,68
68195,1704800,Mr.Gold,17559,17048,18752,12786,68,68
68199,1704900,Mr.Gold,17560,17049,18753,12786,68,68
68203,1705000,Mr.Gold,17561,17050,18755,12787,68,68
68207,1705100,Mr.Gold,17562,17051,18756,12788,68,68
68211,1705200,Mr.Gold,17563,17052,18757,12789,68,68
68215,1705300,Mr.Gold,17564,17053,18758,12789,68,68
68219,1705400,Mr.Gold,17565,17054,18759,12790,68,68
68223,1705500,Mr.Gold,17566,17055,18760,12791,68,68
68227,1705600,Mr.Gold,17567,17056,18761,12792,68,68
68231,1705700,Mr.Gold,17568,17057,18762,12792,68,68
68235,1705800,Mr.Gold,17569,17058,18763,12793,68,68
68239,1705900,Mr.Gold,17570,17059,18764,12794,68,68
68243,1706000,Mr.Gold,17571,17060,18766,12795,68,68
68247,1706100,Mr.Gold,17572,17061,18767,12795,68,68
68251,1706200,Mr.Gold,17573,17062,18768,12796,68,68
68255,1706300,Mr.Gold,17574,17063,18769,12797,68,68
68259,1706400,Mr.Gold,17575,17064,18770,12798,68,68
68263,1706500,Mr.Gold,17576,17065,18771,12798,68,68
68267,1706600,Mr.Gold,17577,17066,18772,12799,68,68
68271,1706700,Mr.Gold,17579,17067,18773,12800,68,68
68275,1706800,Mr.Gold,17580,17068,18774,12801,68,68
68279,1706900,Mr.Gold,17581,17069,18775,12801,68,68
68283,1707000,Mr.Gold,17582,17070,18777,12802,68,68
68287,1707100,Mr.Gold,17583,17071,18778,12803,68,68
68291,1707200,Mr.Gold,17584,17072,18779,12804,68,68
68295,1707300,Mr.Gold,17585,17073,18780,12804,68,68
68299,1707400,Mr.Gold,17586,17074,18781,12805,68,68
68303,1707500,Mr.Gold,17587,17075,18782,12806,68,68
68307,1707600,Mr.Gold,17588,17076,18783,12807,68,68
68311,1707700,Mr.Gold,17589,17077,18784,12807,68,68
68315,1707800,Mr.Gold,17590,17078,18785,12808,68,68
68319,1707900,Mr.Gold,17591,17079,18786,12809,68,68
68323,1708000,Mr.Gold,17592,17080,18788,12810,68,68
68327,1708100,Mr.Gold,17593,17081,18789,12810,68,68
68331,1708200,Mr.Gold,17594,17082,18790,12811,68,68
68335,1708300,Mr.Gold,17595,17083,18791,12812,68,68
68339,1708400,Mr.Gold,17596,17084,18792,12813,68,68
68343,1708500,Mr.Gold,17597,17085,18793,12813,68,68
68347,1708600,Mr.Gold,17598,17086,18794,12814,68,68
68351,1708700,Mr.Gold,17599,17087,18795,12815,68,68
68355,1708800,Mr.Gold,17600,17088,18796,12816,68,68
68359,1708900,Mr.Gold,17601,17089,18797,12816,68,68
68363,1709000,Mr.Gold,17602,17090,18799,12817,68,68
68367,1709100,Mr.Gold,17603,17091,18800,12818,68,68
68371,1709200,Mr.Gold,17604,17092,18801,12819,68,68
68375,1709300,Mr.Gold,17605,17093,18802,12819,68,68
68379,1709400,Mr.Gold,17606,17094,18803,12820,68,68
68383,1709500,Mr.Gold,17607,17095,18804,12821,68,68
68387,1709600,Mr.Gold,17608,17096,18805,12822,68,68
68391,1709700,Mr.Gold,17609,17097,18806,12822,68,68
68395,1709800,Mr.Gold,17610,17098,18807,12823,68,68
68399,1709900,Mr.Gold,17611,17099,18808,12824,68,68
68403,1710000,Mr.Gold,17613,17100,18810,12825,68,68
68407,1710100,Mr.Gold,17614,17101,18811,12825,68,68
68411,1710200,Mr.Gold,17615,17102,18812,12826,68,68
68415,1710300,Mr.Gold,17616,17103,18813,12827,68,68
68419,1710400,Mr.Gold,17617,17104,18814,12828,68,68
68423,1710500,Mr.Gold,17618,17105,18815,12828,68,68
68427,1710600,Mr.Gold,17619,17106,18816,12829,68,68
68431,1710700,Mr.Gold,17620,17107,18817,12830,68,68
68435,1710800,Mr.Gold,17621,17108,18818,12831,68,68
68439,1710900,Mr.Gold,17622,17109,18819,12831,68,68
68443,1711000,Mr.Gold,17623,17110,18821,12832,68,68
68447,1711100,Mr.Gold,17624,17111,18822,12833,68,68
68451,1711200,Mr.Gold,17625,17112,18823,12834,68,68
68455,1711300,Mr.Gold,17626,17113,18824,12834,68,68
68459,1711400,Mr.Gold,17627,17114,18825,12835,68,68
68463,1711500,Mr.Gold,17628,17115,18826,12836,68,68
68467,1711600,Mr.Gold,17629,17116,18827,12837,68,68
68471,1711700,Mr.Gold,17630,17117,18828,12837,68,68
68475,1711800,Mr.Gold,17631,17118,18829,12838,68,68
68479,1711900,Mr.Gold,17632,17119,18830,12839,68,68
68483,1712000,Mr.Gold,17633,17120,18832,12840,68,68
68487,1712100,Mr.Gold,17634,17121,18833,12840,68,68
68491,1712200,Mr.Gold,17635,17122,18834,12841,68,68
68495,1712300,Mr.Gold,17636,17123,18835,12842,68,68
68499,1712400,Mr.Gold,17637,17124,18836,12843,68,68
68503,1712500,Mr.Gold,17638,17125,18837,12843,68,68
68507,1712600,Mr.Gold,17639,17126,18838,12844,68,68
68511,1712700,Mr.Gold,17640,17127,18839,12845,68,68
68515,1712800,Mr.Gold,17641,17128,18840,12846,68,68
68519,1712900,Mr.Gold,17642,17129,18841,12846,68,68
68523,1713000,Mr.Gold,17643,17130,18843,12847,68,68
68527,1713100,Mr.Gold,17644,17131,18844,12848,68,68
68531,1713200,Mr.Gold,17645,17132,18845,12849,68,68
68535,1713300,Mr.Gold,17646,17133,18846,12849,68,68
68539,1713400,Mr.Gold,17648,17134,18847,12850,68,68
68543,1713500,Mr.Gold,17649,17135,18848,12851,68,68
68547,1713600,Mr.Gold,17650,17136,18849,12852,68,68
68551,1713700,Mr.Gold,17651,17137,18850,12852,68,68
68555,1713800,Mr.Gold,17652,17138,18851,12853,68,68
68559,1713900,Mr.Gold,17653,17139,18852,12854,68,68
68563,1714000,Mr.Gold,17654,17140,18854,12855,68,68
68567,1714100,Mr.Gold,17655,17141,18855,12855,68,68
68571,1714200,Mr.Gold,17656,17142,18856,12856,68,68
68575,1714300,Mr.Gold,17657,17143,18857,12857,68,68
68579,1714400,Mr.Gold,17658,17144,18858,12858,68,68
68583,1714500,Mr.Gold,17659,17145,18859,12858,68,68
68587,1714600,Mr.Gold,17660,17146,18860,12859,68,68
68591,1714700,Mr.Gold,17661,17147,18861,12860,68,68
68595,1714800,Mr.Gold,17662,17148,18862,12861,68,68
68599,1714900,Mr.Gold,17663,17149,18863,12861,68,68
68603,1715000,Mr.Gold,17664,17150,18865,12862,68,68
68607,1715100,Mr.Gold,17665,17151,18866,12863,68,68
68611,1715200,Mr.Gold,17666,17152,18867,12864,68,68
68615,1715300,Mr.Gold,17667,17153,18868,12864,68,68
68619,1715400,Mr.Gold,17668,17154,18869,12865,68,68
68623,1715500,Mr.Gold,17669,17155,18870,12866,68,68
68627,1715600,Mr.Gold,17670,17156,18871,12867,68,68
68631,1715700,Mr.Gold,17671,17157,18872,12867,68,68
68635,1715800,Mr.Gold,17672,17158,18873,12868,68,68
68639,1715900,Mr.Gold,17673,17159,18874,12869,68,68
68643,1716000,Mr.Gold,17674,17160,18876,12870,68,68
68647,1716100,Mr.Gold,17675,17161,18877,12870,68,68
68651,1716200,Mr.Gold,17676,17162,18878,12871,68,68
68655,1716300,Mr.Gold,17677,17163,18879,12872,68,68
68659,1716400,Mr.Gold,17678,17164,18880,12873,68,68
68663,1716500,Mr.Gold,17679,17165,18881,12873,68,68
68667,1716600,Mr.Gold,17680,17166,18882,12874,68,68
68671,1716700,Mr.Gold,17682,17167,18883,12875,68,68
68675,1716800,Mr.Gold,17683,17168,18884,12876,68,68
68679,1716900,Mr.Gold,17684,17169,18885,12876,68,68
68683,1717000,Mr.Gold,17685,17170,18887,12877,68,68
68687,1717100,Mr.Gold,17686,17171,18888,12878,68,68
68691,1717200,Mr.Gold,17687,17172,18889,12879,68,68
68695,1717300,Mr.Gold,17688,17173,18890,12879,68,68
68699,1717400,Mr.Gold,17689,17174,18891,12880,68,68
68703,1717500,Mr.Gold,17690,17175,18892,12881,68,68
68707,1717600,Mr.Gold,17691,17176,18893,12882,68,68
68711,1717700,Mr.Gold,17692,17177,18894,12882,68,68
68715,1717800,Mr.Gold,17693,17178,18895,12883,68,68
68719,1717900,Mr.Gold,17694,17179,18896,12884,68,68
68723,1718000,Mr.Gold,17695,17180,18898,12885,68,68
68727,1718100,Mr.Gold,17696,17181,18899,12885,68,68
68731,1718200,Mr.Gold,17697,17182,18900,12886,68,68
68735,1718300,Mr.Gold,17698,17183,18901,12887,68,68
68739,1718400,Mr.Gold,17699,17184,18902,12888,68,68
68743,1718500,Mr.Gold,17700,17185,18903,12888,68,68
68747,1718600,Mr.Gold,17701,17186,18904,12889,68,68
68751,1718700,Mr.Gold,17702,17187,18905,12890,68,68
68755,1718800,Mr.Gold,17703,17188,18906,12891,68,68
68759,1718900,Mr.Gold,17704,17189,18907,12891,68,68
68763,1719000,Mr.Gold,17705,17190,18909,12892,68,68
68767,1719100,Mr.Gold,17706,17191,18910,12893,68,68
68771,1719200,Mr.Gold,17707,17192,18911,12894,68,68
68775,1719300,Mr.Gold,17708,17193,18912,12894,68,68
68779,1719400,Mr.Gold,17709,17194,18913,12895,68,68
68783,1719500,Mr.Gold,17710,17195,18914,12896,68,68
68787,1719600,Mr.Gold,17711,17196,18915,12897,68,68
68791,1719700,Mr.Gold,17712,17197,18916,12897,68,68
68795,1719800,Mr.Gold,17713,17198,18917,12898,68,68
68799,1719900,Mr.Gold,17714,17199,18918,12899,68,68
68803,1720000,Mr.Gold,17716,17200,18920,12900,68,68
68807,1720100,Mr.Gold,17717,17201,18921,12900,68,68
68811,1720200,Mr.Gold,17718,17202,18922,12901,68,68
68815,1720300,Mr.Gold,17719,17203,18923,12902,68,68
68819,1720400,Mr.Gold,17720,17204,18924,12903,68,68
68823,1720500,Mr.Gold,17721,17205,18925,12903,68,68
68827,1720600,Mr.Gold,17722,17206,18926,12904,68,68
68831,1720700,Mr.Gold,17723,17207,18927,12905,68,68
68835,1720800,Mr.Gold,17724,17208,18928,12906,68,68
68839,1720900,Mr.Gold,17725,17209,18929,12906,68,68
68843,1721000,Mr.Gold,17726,17210,18931,12907,68,68
68847,1721100,Mr.Gold,17727,17211,18932,12908,68,68
68851,1721200,Mr.Gold,17728,17212,18933,12909,68,68
68855,1721300,Mr.Gold,17729,17213,18934,12909,68,68
68859,1721400,Mr.Gold,17730,17214,18935,12910,68,68
68863,1721500,Mr.Gold,17731,17215,18936,12911,68,68
68867,1721600,Mr.Gold,17732,17216,18937,12912,68,68
68871,1721700,Mr.Gold,17733,17217,18938,12912,68,68
68875,1721800,Mr.Gold,17734,17218,18939,12913,68,68
68879,1721900,Mr.Gold,17735,17219,18940,12914,68,68
68883,1722000,Mr.Gold,17736,17220,18942,12915,68,68
68887,1722100,Mr.Gold,17737,17221,18943,12915,68,68
68891,1722200,Mr.Gold,17738,17222,18944,12916,68,68
68895,1722300,Mr.Gold,17739,17223,18945,12917,68,68
68899,1722400,Mr.Gold,17740,17224,18946,12918,68,68
68903,1722500,Mr.Gold,17741,17225,18947,12918,68,68
68907,1722600,Mr.Gold,17742,17226,18948,12919,68,68
68911,1722700,Mr.Gold,17743,17227,18949,12920,68,68
68915,1722800,Mr.Gold,17744,17228,18950,12921,68,68
68919,1722900,Mr.Gold,17745,17229,18951,12921,68,68
68923,1723000,Mr.Gold,17746,17230,18953,12922,68,68
68927,1723100,Mr.Gold,17747,17231,18954,12923,68,68
68931,1723200,Mr.Gold,17748,17232,18955,12924,68,68
68935,1723300,Mr.Gold,17749,17233,18956,12924,68,68
68939,1723400,Mr.Gold,17751,17234,18957,12925,68,68
68943,1723500,Mr.Gold,17752,17235,18958,12926,68,68
68947,1723600,Mr.Gold,17753,17236,18959,12927,68,68
68951,1723700,Mr.Gold,17754,17237,18960,12927,68,68
68955,1723800,Mr.Gold,17755,17238,18961,12928,68,68
68959,1723900,Mr.Gold,17756,17239,18962,12929,68,68
68963,1724000,Mr.Gold,17757,17240,18964,12930,68,68
68967,1724100,Mr.Gold,17758,17241,18965,12930,68,68
68971,1724200,Mr.Gold,17759,17242,18966,12931,68,68
68975,1724300,Mr.Gold,17760,17243,18967,12932,68,68
68979,1724400,Mr.Gold,17761,17244,18968,12933,68,68
68983,1724500,Mr.Gold,17762,17245,18969,12933,68,68
68987,1724600,Mr.Gold,17763,17246,18970,12934,68,68
68991,1724700,Mr.Gold,17764,17247,18971,12935,68,68
68995,1724800,Mr.Gold,17765,17248,18972,12936,68,68
68999,1724900,Mr.Gold,17766,17249,18973,12936,68,68
69003,1725000,Mr.Gold,17767,17250,18975,12937,69,69
69007,1725100,Mr.Gold,17768,17251,18976,12938,69,69
69011,1725200,Mr.Gold,17769,17252,18977,12939,69,69
69015,1725300,Mr.Gold,17770,17253,18978,12939,69,69
69019,1725400,Mr.Gold,17771,17254,18979,12940,69,69
69023,1725500,Mr.Gold,17772,17255,18980,12941,69,69
69027,1725600,Mr.Gold,17773,17256,18981,12942,69,69
69031,1725700,Mr.Gold,17774,17257,18982,12942,69,69
69035,1725800,Mr.Gold,17775,17258,18983,12943,69,69
69039,1725900,Mr.Gold,17776,17259,18984,12944,69,69
69043,1726000,Mr.Gold,17777,17260,18986,12945,69,69
69047,1726100,Mr.Gold,17778,17261,18987,12945,69,69
69051,1726200,Mr.Gold,17779,17262,18988,12946,69,69
69055,1726300,Mr.Gold,17780,17263,18989,12947,69,69
69059,1726400,Mr.Gold,17781,17264,18990,12948,69,69
69063,1726500,Mr.Gold,17782,17265,18991,12948,69,69
69067,1726600,Mr.Gold,17783,17266,18992,12949,69,69
69071,1726700,Mr.Gold,17785,17267,18993,12950,69,69
69075,1726800,Mr.Gold,17786,17268,18994,12951,69,69
69079,1726900,Mr.Gold,17787,17269,18995,12951,69,69
69083,1727000,Mr.Gold,17788,17270,18997,12952,69,69
69087,1727100,Mr.Gold,17789,17271,18998,12953,69,69
69091,1727200,Mr.Gold,17790,17272,18999,12954,69,69
69095,1727300,Mr.Gold,17791,17273,19000,12954,69,69
69099,1727400,Mr.Gold,17792,17274,19001,12955,69,69
69103,1727500,Mr.Gold,17793,17275,19002,12956,69,69
69107,1727600,Mr.Gold,17794,17276,19003,12957,69,69
69111,1727700,Mr.Gold,17795,17277,19004,12957,69,69
69115,1727800,Mr.Gold,17796,17278,19005,12958,69,69
69119,1727900,Mr.Gold,17797,17279,19006,12959,69,69
69123,1728000,Mr.Gold,17798,17280,19008,12960,69,69
69127,1728100,Mr.Gold,17799,17281,19009,12960,69,69
69131,1728200,Mr.Gold,17800,17282,19010,12961,69,69
69135,1728300,Mr.Gold,17801,17283,19011,12962,69,69
69139,1728400,Mr.Gold,17802,17284,19012,12963,69,69
69143,1728500,Mr.Gold,17803,17285,19013,12963,69,69
69147,1728600,Mr.Gold,17804,17286,19014,12964,69,69
69151,1728700,Mr.Gold,17805,17287,19015,12965,69,69
69155,1728800,Mr.Gold,17806,17288,19016,12966,69,69
69159,1728900,Mr.Gold,17807,17289,19017,12966,69,69
69163,1729000,Mr.Gold,17808,17290,19019,12967,69,69
69167,1729100,Mr.Gold,17809,17291,19020,12968,69,69
69171,1729200,Mr.Gold,17810,17292,19021,12969,69,69
69175,1729300,Mr.Gold,17811,17293,19022,12969,69,69
69179,1729400,Mr.Gold,17812,17294,19023,12970,69,69
69183,1729500,Mr.Gold,17813,17295,19024,12971,69,69
69187,1729600,Mr.Gold,17814,17296,19025,12972,69,69
69191,1729700,Mr.Gold,17815,17297,19026,12972,69,69
69195,1729800,Mr.Gold,17816,17298,19027,12973,69,69
69199,1729900,Mr.Gold,17817,17299,19028,12974,69,69
69203,1730000,Mr.Gold,17819,17300,19030,12975,69,69
69207,1730100,Mr.Gold,17820,17301,19031,12975,69,69
69211,1730200,Mr.Gold,17821,17302,19032,12976,69,69
69215,1730300,Mr.Gold,17822,17303,19033,12977,69,69
69219,1730400,Mr.Gold,17823,17304,19034,12978,69,69
69223,1730500,Mr.Gold,17824,17305,19035,12978,69,69
69227,1730600,Mr.Gold,17825,17306,19036,12979,69,69
69231,1730700,Mr.Gold,17826,17307,19037,12980,69,69
69235,1730800,Mr.Gold,17827,17308,19038,12981,69,69
69239,1730900,Mr.Gold,17828,17309,19039,12981,69,69
69243,1731000,Mr.Gold,17829,17310,19041,12982,69,69
69247,1731100,Mr.Gold,17830,17311,19042,12983,69,69
69251,1731200,Mr.Gold,17831,17312,19043,12984,69,69
69255,1731300,Mr.Gold,17832,17313,19044,12984,69,69
69259,1731400,Mr.Gold,17833,17314,19045,12985,69,69
69263,1731500,Mr.Gold,17834,17315,19046,12986,69,69
69267,1731600,Mr.Gold,17835,17316,19047,12987,69,69
69271,1731700,Mr.Gold,17836,17317,19048,12987,69,69
69275,1731800,Mr.Gold,17837,17318,19049,12988,69,69
69279,1731900,Mr.Gold,17838,17319,19050,12989,69,69
69283,1732000,Mr.Gold,17839,17320,19052,12990,69,69
69287,1732100,Mr.Gold,17840,17321,19053,12990,69,69
69291,1732200,Mr.Gold,17841,17322,19054,12991,69,69
69295,1732300,Mr.Gold,17842,17323,19055,12992,69,69
69299,1732400,Mr.Gold,17843,17324,19056,12993,69,69
69303,1732500,Mr.Gold,17844,17325,19057,12993,69,69
69307,1732600,Mr.Gold,17845,17326,19058,12994,69,69
69311,1732700,Mr.Gold,17846,17327,19059,12995,69,69
69315,1732800,Mr.Gold,17847,17328,19060,12996,69,69
69319,1732900,Mr.Gold,17848,17329,19061,12996,69,69
69323,1733000,Mr.Gold,17849,17330,19063,12997,69,69
69327,1733100,Mr.Gold,17850,17331,19064,12998,69,69
69331,1733200,Mr.Gold,17851,17332,19065,12999,69,69
69335,1733300,Mr.Gold,17852,17333,19066,12999,69,69
69339,1733400,Mr.Gold,17854,17334,19067,13000,69,69
69343,1733500,Mr.Gold,17855,17335,19068,13001,69,69
69347,1733600,Mr.Gold,17856,17336,19069,13002,69,69
69351,1733700,Mr.Gold,17857,17337,19070,13002,69,69
69355,1733800,Mr.Gold,17858,17338,19071,13003,69,69
69359,1733900,Mr.Gold,17859,17339,19072,13004,69,69
69363,1734000,Mr.Gold,17860,17340,19074,13005,69,69
69367,1734100,Mr.Gold,17861,17341,19075,13005,69,69
69371,1734200,Mr.Gold,17862,17342,19076,13006,69,69
69375,1734300,Mr.Gold,17863,17343,19077,13007,69,69
69379,1734400,Mr.Gold,17864,17344,19078,13008,69,69
69383,1734500,Mr.Gold,17865,17345,19079,13008,69,69
69387,1734600,Mr.Gold,17866,17346,19080,13009,69,69
69391,1734700,Mr.Gold,17867,17347,19081,13010,69,69
69395,1734800,Mr.Gold,17868,17348,19082,13011,69,69
69399,1734900,Mr.Gold,17869,17349,19083,13011,69,69
69403,1735000,Mr.Gold,17870,17350,19085,13012,69,69
69407,1735100,Mr.Gold,17871,17351,19086,13013,69,69
69411,1735200,Mr.Gold,17872,17352,19087,13014,69,69
69415,1735300,Mr.Gold,17873,17353,19088,13014,69,69
69419,1735400,Mr.Gold,17874,17354,19089,13015,69,69
69423,1735500,Mr.Gold,17875,17355,19090,13016,69,69
69427,1735600,Mr.Gold,17876,17356,19091,13017,69,69
69431,1735700,Mr.Gold,17877,17357,19092,13017,69,69
69435,1735800,Mr.Gold,17878,17358,19093,13018,69,69
69439,1735900,Mr.Gold,17879,17359,19094,13019,69,69
69443,1736000,Mr.Gold,17880,17360,19096,13020,69,69
69447,1736100,Mr.Gold,17881,17361,19097,13020,69,69
69451,1736200,Mr.Gold,17882,17362,19098,13021,69,69
69455,1736300,Mr.Gold,17883,17363,19099,13022,69,69
69459,1736400,Mr.Gold,17884,17364,19100,13023,69,69
69463,1736500,Mr.Gold,17885,17365,19101,13023,69,69
69467,1736600,Mr.Gold,17886,17366,19102,13024,69,69
69471,1736700,Mr.Gold,17888,17367,19103,13025,69,69
69475,1736800,Mr.Gold,17889,17368,19104,13026,69,69
69479,1736900,Mr.Gold,17890,17369,19105,13026,69,69
69483,1737000,Mr.Gold,17891,17370,19107,13027,69,69
69487,1737100,Mr.Gold,17892,17371,19108,13028,69,69
69491,1737200,Mr.Gold,17893,17372,19109,13029,69,69
69495,1737300,Mr.Gold,17894,17373,19110,13029,69,69
69499,1737400,Mr.Gold,17895,17374,19111,13030,69,69
69503,1737500,Mr.Gold,17896,17375,19112,13031,69,69
69507,1737600,Mr.Gold,17897,17376,19113,13032,69,69
69511,1737700,Mr.Gold,17898,17377,19114,13032,69,69
69515,1737800,Mr.Gold,17899,17378,19115,13033,69,69
69519,1737900,Mr.Gold,17900,17379,19116,13034,69,69
69523,1738000,Mr.Gold,17901,17380,19118,13035,69,69
69527,1738100,Mr.Gold,17902,17381,19119,13035,69,69
69531,1738200,Mr.Gold,17903,17382,19120,13036,69,69
69535,1738300,Mr.Gold,17904,17383,19121,13037,69,69
69539,1738400,Mr.Gold,17905,17384,19122,13038,69,69
69543,1738500,Mr.Gold,17906,17385,19123,13038,69,69
69547,1738600,Mr.Gold,17907,17386,19124,13039,69,69
69551,1738700,Mr.Gold,17908,17387,19125,13040,69,69
69555,1738800,Mr.Gold,17909,17388,19126,13041,69,69
69559,1738900,Mr.Gold,17910,17389,19127,13041,69,69
69563,1739000,Mr.Gold,17911,17390,19129,13042,69,69
69567,1739100,Mr.Gold,17912,17391,19130,13043,69,69
69571,1739200,Mr.Gold,17913,17392,19131,13044,69,69
69575,1739300,Mr.Gold,17914,17393,19132,13044,69,69
69579,1739400,Mr.Gold,17915,17394,19133,13045,69,69
69583,1739500,Mr.Gold,17916,17395,19134,13046,69,69
69587,1739600,Mr.Gold,17917,17396,19135,13047,69,69
69591,1739700,Mr.Gold,17918,17397,19136,13047,69,69
69595,1739800,Mr.Gold,17919,17398,19137,13048,69,69
69599,1739900,Mr.Gold,17920,17399,19138,13049,69,69
69603,1740000,Mr.Gold,17922,17400,19140,13050,69,69
69607,1740100,Mr.Gold,17923,17401,19141,13050,69,69
69611,1740200,Mr.Gold,17924,17402,19142,13051,69,69
69615,1740300,Mr.Gold,17925,17403,19143,13052,69,69
69619,1740400,Mr.Gold,17926,17404,19144,13053,69,69
69623,1740500,Mr.Gold,17927,17405,19145,13053,69,69
69627,1740600,Mr.Gold,17928,17406,19146,13054,69,69
69631,1740700,Mr.Gold,17929,17407,19147,13055,69,69
69635,1740800,Mr.Gold,17930,17408,19148,13056,69,69
69639,1740900,Mr.Gold,17931,17409,19149,13056,69,69
69643,1741000,Mr.Gold,17932,17410,19151,13057,69,69
69647,1741100,Mr.Gold,17933,17411,19152,13058,69,69
69651,1741200,Mr.Gold,17934,17412,19153,13059,69,69
69655,1741300,Mr.Gold,17935,17413,19154,13059,69,69
69659,1741400,Mr.Gold,17936,17414,19155,13060,69,69
69663,1741500,Mr.Gold,17937,17415,19156,13061,69,69
69667,1741600,Mr.Gold,17938,17416,19157,13062,69,69
69671,1741700,Mr.Gold,17939,17417,19158,13062,69,69
69675,1741800,Mr.Gold,17940,17418,19159,13063,69,69
69679,1741900,Mr.Gold,17941,17419,19160,13064,69,69
69683,1742000,Mr.Gold,17942,17420,19162,13065,69,69
69687,1742100,Mr.Gold,17943,17421,19163,13065,69,69
69691,1742200,Mr.Gold,17944,17422,19164,13066,69,69
69695,1742300,Mr.Gold,17945,17423,19165,13067,69,69
69699,1742400,Mr.Gold,17946,17424,19166,13068,69,69
69703,1742500,Mr.Gold,17947,17425,19167,13068,69,69
69707,1742600,Mr.Gold,17948,17426,19168,13069,69,69
69711,1742700,Mr.Gold,17949,17427,19169,13070,69,69
69715,1742800,Mr.Gold,17950,17428,19170,13071,69,69
69719,1742900,Mr.Gold,17951,17429,19171,13071,69,69
69723,1743000,Mr.Gold,17952,17430,19173,13072,69,69
69727,1743100,Mr.Gold,17953,17431,19174,13073,69,69
69731,1743200,Mr.Gold,17954,17432,19175,13074,69,69
69735,1743300,Mr.Gold,17955,17433,19176,13074,69,69
69739,1743400,Mr.Gold,17957,17434,19177,13075,69,69
69743,1743500,Mr.Gold,17958,17435,19178,13076,69,69
69747,1743600,Mr.Gold,17959,17436,19179,13077,69,69
69751,1743700,Mr.Gold,17960,17437,19180,13077,69,69
69755,1743800,Mr.Gold,17961,17438,19181,13078,69,69
69759,1743900,Mr.Gold,17962,17439,19182,13079,69,69
69763,1744000,Mr.Gold,17963,17440,19184,13080,69,69
69767,1744100,Mr.Gold,17964,17441,19185,13080,69,69
69771,1744200,Mr.Gold,17965,17442,19186,13081,69,69
69775,1744300,Mr.Gold,17966,17443,19187,13082,69,69
69779,1744400,Mr.Gold,17967,17444,19188,13083,69,69
69783,1744500,Mr.Gold,17968,17445,19189,13083,69,69
69787,1744600,Mr.Gold,17969,17446,19190,13084,69,69
69791,1744700,Mr.Gold,17970,17447,19191,13085,69,69
69795,1744800,Mr.Gold,17971,17448,19192,13086,69,69
69799,1744900,Mr.Gold,17972,17449,19193,13086,69,69
69803,1745000,Mr.Gold,17973,17450,19195,13087,69,69
69807,1745100,Mr.Gold,17974,17451,19196,13088,69,69
69811,1745200,Mr.Gold,17975,17452,19197,13089,69,69
69815,1745300,Mr.Gold,17976,17453,19198,13089,69,69
69819,1745400,Mr.Gold,17977,17454,19199,13090,69,69
69823,1745500,Mr.Gold,17978,17455,19200,13091,69,69
69827,1745600,Mr.Gold,17979,17456,19201,13092,69,69
69831,1745700,Mr.Gold,17980,17457,19202,13092,69,69
69835,1745800,Mr.Gold,17981,17458,19203,13093,69,69
69839,1745900,Mr.Gold,17982,17459,19204,13094,69,69
69843,1746000,Mr.Gold,17983,17460,19206,13095,69,69
69847,1746100,Mr.Gold,17984,17461,19207,13095,69,69
69851,1746200,Mr.Gold,17985,17462,19208,13096,69,69
69855,1746300,Mr.Gold,17986,17463,19209,13097,69,69
69859,1746400,Mr.Gold,17987,17464,19210,13098,69,69
69863,1746500,Mr.Gold,17988,17465,19211,13098,69,69
69867,1746600,Mr.Gold,17989,17466,19212,13099,69,69
69871,1746700,Mr.Gold,17991,17467,19213,13100,69,69
69875,1746800,Mr.Gold,17992,17468,19214,13101,69,69
69879,1746900,Mr.Gold,17993,17469,19215,13101,69,69
69883,1747000,Mr.Gold,17994,17470,19217,13102,69,69
69887,1747100,Mr.Gold,17995,17471,19218,13103,69,69
69891,1747200,Mr.Gold,17996,17472,19219,13104,69,69
69895,1747300,Mr.Gold,17997,17473,19220,13104,69,69
