,time,player,wood,food,gold,stone,vils,mils
53350,1333700,TheBooyash,14937,15737,12003,11869,53,66
53354,1333800,TheBooyash,14938,15738,12004,11870,53,66
53358,1333900,TheBooyash,14939,15740,12005,11871,53,66
53362,1334000,TheBooyash,14940,15741,12006,11872,53,66
53366,1334100,TheBooyash,14941,15742,12006,11873,53,66
53370,1334200,TheBooyash,14943,15743,12007,11874,53,66
53374,1334300,TheBooyash,14944,15744,12008,11875,53,66
53378,1334400,TheBooyash,14945,15745,12009,11876,53,66
53382,1334500,TheBooyash,14946,15747,12010,11877,53,66
53386,1334600,TheBooyash,14947,15748,12011,11877,53,66
53390,1334700,TheBooyash,14948,15749,12012,11878,53,66
53394,1334800,TheBooyash,14949,15750,12013,11879,53,66
53398,1334900,TheBooyash,14950,15751,12014,11880,53,66
53402,1335000,TheBooyash,14952,15753,12015,11881,53,66
53406,1335100,TheBooyash,14953,15754,12015,11882,53,66
53410,1335200,TheBooyash,14954,15755,12016,11883,53,66
53414,1335300,TheBooyash,14955,15756,12017,11884,53,66
53418,1335400,TheBooyash,14956,15757,12018,11885,53,66
53422,1335500,TheBooyash,14957,15758,12019,11885,53,66
53426,1335600,TheBooyash,14958,15760,12020,11886,53,66
53430,1335700,TheBooyash,14959,15761,12021,11887,53,66
53434,1335800,TheBooyash,14960,15762,12022,11888,53,66
53438,1335900,TheBooyash,14962,15763,12023,11889,53,66
53442,1336000,TheBooyash,14963,15764,12024,11890,53,66
53446,1336100,TheBooyash,14964,15765,12024,11891,53,66
53450,1336200,TheBooyash,14965,15767,12025,11892,53,66
53454,1336300,TheBooyash,14966,15768,12026,11893,53,66
53458,1336400,TheBooyash,14967,15769,12027,11893,53,66
53462,1336500,TheBooyash,14968,15770,12028,11894,53,66
53466,1336600,TheBooyash,14969,15771,12029,11895,53,66
53470,1336700,TheBooyash,14971,15773,12030,11896,53,66
53474,1336800,TheBooyash,14972,15774,12031,11897,53,66
53478,1336900,TheBooyash,14973,15775,12032,11898,53,66
53482,1337000,TheBooyash,14974,15776,12033,11899,53,66
53486,1337100,TheBooyash,14975,15777,12033,11900,53,66
53490,1337200,TheBooyash,14976,15778,12034,11901,53,66
53494,1337300,TheBooyash,14977,15780,12035,11901,53,66
53498,1337400,TheBooyash,14978,15781,12036,11902,53,66
53502,1337500,TheBooyash,14980,15782,12037,11903,53,66
53506,1337600,TheBooyash,14981,15783,12038,11904,53,66
53510,1337700,TheBooyash,14982,15784,12039,11905,53,66
53514,1337800,TheBooyash,14983,15786,12040,11906,53,66
53518,1337900,TheBooyash,14984,15787,12041,11907,53,66
53522,1338000,TheBooyash,14985,15788,12042,11908,53,66
53526,1338100,TheBooyash,14986,15789,12042,11909,53,66
53530,1338200,TheBooyash,14987,15790,12043,11909,53,66
53534,1338300,TheBooyash,14988,15791,12044,11910,53,66
53538,1338400,TheBooyash,14990,15793,12045,11911,53,66
53542,1338500,TheBooyash,14991,15794,12046,11912,53,66
53546,1338600,TheBooyash,14992,15795,12047,11913,53,66
53550,1338700,TheBooyash,14993,15796,12048,11914,53,66
53554,1338800,TheBooyash,14994,15797,12049,11915,53,66
53558,1338900,TheBooyash,14995,15799,12050,11916,53,66
53562,1339000,TheBooyash,14996,15800,12051,11917,53,66
53566,1339100,TheBooyash,14997,15801,12051,11917,53,66
53570,1339200,TheBooyash,14999,15802,12052,11918,53,66
53574,1339300,TheBooyash,15000,15803,12053,11919,53,66
53578,1339400,TheBooyash,15001,15804,12054,11920,53,66
53582,1339500,TheBooyash,15002,15806,12055,11921,53,66
53586,1339600,TheBooyash,15003,15807,12056,11922,53,66
53590,1339700,TheBooyash,15004,15808,12057,11923,53,66
53594,1339800,TheBooyash,15005,15809,12058,11924,53,66
53598,1339900,TheBooyash,15006,15810,12059,11925,53,66
53602,1340000,TheBooyash,15008,15812,12060,11926,53,67
53606,1340100,TheBooyash,15009,15813,12060,11926,53,67
53610,1340200,TheBooyash,15010,15814,12061,11927,53,67
53614,1340300,TheBooyash,15011,15815,12062,11928,53,67
53618,1340400,TheBooyash,15012,15816,12063,11929,53,67
53622,1340500,TheBooyash,15013,15817,12064,11930,53,67
53626,1340600,TheBooyash,15014,15819,12065,11931,53,67
53630,1340700,TheBooyash,15015,15820,12066,11932,53,67
53634,1340800,TheBooyash,15016,15821,12067,11933,53,67
53638,1340900,TheBooyash,15018,15822,12068,11934,53,67
53642,1341000,TheBooyash,15019,15823,12069,11934,53,67
53646,1341100,TheBooyash,15020,15824,12069,11935,53,67
53650,1341200,TheBooyash,15021,15826,12070,11936,53,67
53654,1341300,TheBooyash,15022,15827,12071,11937,53,67
53658,1341400,TheBooyash,15023,15828,12072,11938,53,67
53662,1341500,TheBooyash,15024,15829,12073,11939,53,67
53666,1341600,TheBooyash,15025,15830,12074,11940,53,67
53670,1341700,TheBooyash,15027,15832,12075,11941,53,67
53674,1341800,TheBooyash,15028,15833,12076,11942,53,67
53678,1341900,TheBooyash,15029,15834,12077,11942,53,67
53682,1342000,TheBooyash,15030,15835,12078,11943,53,67
53686,1342100,TheBooyash,15031,15836,12078,11944,53,67
53690,1342200,TheBooyash,15032,15837,12079,11945,53,67
53694,1342300,TheBooyash,15033,15839,12080,11946,53,67
53698,1342400,TheBooyash,15034,15840,12081,11947,53,67
53702,1342500,TheBooyash,15036,15841,12082,11948,53,67
53706,1342600,TheBooyash,15037,15842,12083,11949,53,67
53710,1342700,TheBooyash,15038,15843,12084,11950,53,67
53714,1342800,TheBooyash,15039,15845,12085,11950,53,67
53718,1342900,TheBooyash,15040,15846,12086,11951,53,67
53722,1343000,TheBooyash,15041,15847,12087,11952,53,67
53726,1343100,TheBooyash,15042,15848,12087,11953,53,67
53730,1343200,TheBooyash,15043,15849,12088,11954,53,67
53734,1343300,TheBooyash,15044,15850,12089,11955,53,67
53738,1343400,TheBooyash,15046,15852,12090,11956,53,67
53742,1343500,TheBooyash,15047,15853,12091,11957,53,67
53746,1343600,TheBooyash,15048,15854,12092,11958,53,67
53750,1343700,TheBooyash,15049,15855,12093,11958,53,67
53754,1343800,TheBooyash,15050,15856,12094,11959,53,67
53758,1343900,TheBooyash,15051,15858,12095,11960,53,67
53762,1344000,TheBooyash,15052,15859,12096,11961,53,67
53766,1344100,TheBooyash,15053,15860,12096,11962,53,67
53770,1344200,TheBooyash,15055,15861,12097,11963,53,67
53774,1344300,TheBooyash,15056,15862,12098,11964,53,67
53778,1344400,TheBooyash,15057,15863,12099,11965,53,67
53782,1344500,TheBooyash,15058,15865,12100,11966,53,67
53786,1344600,TheBooyash,15059,15866,12101,11966,53,67
53790,1344700,TheBooyash,15060,15867,12102,11967,53,67
53794,1344800,TheBooyash,15061,15868,12103,11968,53,67
53798,1344900,TheBooyash,15062,15869,12104,11969,53,67
53802,1345000,TheBooyash,15064,15871,12105,11970,53,67
53806,1345100,TheBooyash,15065,15872,12105,11971,53,67
53810,1345200,TheBooyash,15066,15873,12106,11972,53,67
53814,1345300,TheBooyash,15067,15874,12107,11973,53,67
53818,1345400,TheBooyash,15068,15875,12108,11974,53,67
53822,1345500,TheBooyash,15069,15876,12109,11974,53,67
53826,1345600,TheBooyash,15070,15878,12110,11975,53,67
53830,1345700,TheBooyash,15071,15879,12111,11976,53,67
53834,1345800,TheBooyash,15072,15880,12112,11977,53,67
53838,1345900,TheBooyash,15074,15881,12113,11978,53,67
53842,1346000,TheBooyash,15075,15882,12114,11979,53,67
53846,1346100,TheBooyash,15076,15883,12114,11980,53,67
53850,1346200,TheBooyash,15077,15885,12115,11981,53,67
53854,1346300,TheBooyash,15078,15886,12116,11982,53,67
53858,1346400,TheBooyash,15079,15887,12117,11982,53,67
53862,1346500,TheBooyash,15080,15888,12118,11983,53,67
53866,1346600,TheBooyash,15081,15889,12119,11984,53,67
53870,1346700,TheBooyash,15083,15891,12120,11985,53,67
53874,1346800,TheBooyash,15084,15892,12121,11986,53,67
53878,1346900,TheBooyash,15085,15893,12122,11987,53,67
53882,1347000,TheBooyash,15086,15894,12123,11988,53,67
53886,1347100,TheBooyash,15087,15895,12123,11989,53,67
53890,1347200,TheBooyash,15088,15896,12124,11990,53,67
53894,1347300,TheBooyash,15089,15898,12125,11990,53,67
53898,1347400,TheBooyash,15090,15899,12126,11991,53,67
53902,1347500,TheBooyash,15092,15900,12127,11992,53,67
53906,1347600,TheBooyash,15093,15901,12128,11993,53,67
53910,1347700,TheBooyash,15094,15902,12129,11994,53,67
53914,1347800,TheBooyash,15095,15904,12130,11995,53,67
53918,1347900,TheBooyash,15096,15905,12131,11996,53,67
53922,1348000,TheBooyash,15097,15906,12132,11997,53,67
53926,1348100,TheBooyash,15098,15907,12132,11998,53,67
53930,1348200,TheBooyash,15099,15908,12133,11998,53,67
53934,1348300,TheBooyash,15100,15909,12134,11999,53,67
53938,1348400,TheBooyash,15102,15911,12135,12000,53,67
53942,1348500,TheBooyash,15103,15912,12136,12001,53,67
53946,1348600,TheBooyash,15104,15913,12137,12002,53,67
53950,1348700,TheBooyash,15105,15914,12138,12003,53,67
53954,1348800,TheBooyash,15106,15915,12139,12004,53,67
53958,1348900,TheBooyash,15107,15917,12140,12005,53,67
53962,1349000,TheBooyash,15108,15918,12141,12006,53,67
53966,1349100,TheBooyash,15109,15919,12141,12006,53,67
53970,1349200,TheBooyash,15111,15920,12142,12007,53,67
53974,1349300,TheBooyash,15112,15921,12143,12008,53,67
53978,1349400,TheBooyash,15113,15922,12144,12009,53,67
53982,1349500,TheBooyash,15114,15924,12145,12010,53,67
53986,1349600,TheBooyash,15115,15925,12146,12011,53,67
53990,1349700,TheBooyash,15116,15926,12147,12012,53,67
53994,1349800,TheBooyash,15117,15927,12148,12013,53,67
53998,1349900,TheBooyash,15118,15928,12149,12014,53,67
54002,1350000,TheBooyash,15120,15930,12150,12015,54,67
54006,1350100,TheBooyash,15121,15931,12150,12015,54,67
54010,1350200,TheBooyash,15122,15932,12151,12016,54,67
54014,1350300,TheBooyash,15123,15933,12152,12017,54,67
54018,1350400,TheBooyash,15124,15934,12153,12018,54,67
54022,1350500,TheBooyash,15125,15935,12154,12019,54,67
54026,1350600,TheBooyash,15126,15937,12155,12020,54,67
54030,1350700,TheBooyash,15127,15938,12156,12021,54,67
54034,1350800,TheBooyash,15128,15939,12157,12022,54,67
54038,1350900,TheBooyash,15130,15940,12158,12023,54,67
54042,1351000,TheBooyash,15131,15941,12159,12023,54,67
54046,1351100,TheBooyash,15132,15942,12159,12024,54,67
54050,1351200,TheBooyash,15133,15944,12160,12025,54,67
54054,1351300,TheBooyash,15134,15945,12161,12026,54,67
54058,1351400,TheBooyash,15135,15946,12162,12027,54,67
54062,1351500,TheBooyash,15136,15947,12163,12028,54,67
54066,1351600,TheBooyash,15137,15948,12164,12029,54,67
54070,1351700,TheBooyash,15139,15950,12165,12030,54,67
54074,1351800,TheBooyash,15140,15951,12166,12031,54,67
54078,1351900,TheBooyash,15141,15952,12167,12031,54,67
54082,1352000,TheBooyash,15142,15953,12168,12032,54,67
54086,1352100,TheBooyash,15143,15954,12168,12033,54,67
54090,1352200,TheBooyash,15144,15955,12169,12034,54,67
54094,1352300,TheBooyash,15145,15957,12170,12035,54,67
54098,1352400,TheBooyash,15146,15958,12171,12036,54,67
54102,1352500,TheBooyash,15148,15959,12172,12037,54,67
54106,1352600,TheBooyash,15149,15960,12173,12038,54,67
54110,1352700,TheBooyash,15150,15961,12174,12039,54,67
54114,1352800,TheBooyash,15151,15963,12175,12039,54,67
54118,1352900,TheBooyash,15152,15964,12176,12040,54,67
54122,1353000,TheBooyash,15153,15965,12177,12041,54,67
54126,1353100,TheBooyash,15154,15966,12177,12042,54,67
54130,1353200,TheBooyash,15155,15967,12178,12043,54,67
54134,1353300,TheBooyash,15156,15968,12179,12044,54,67
54138,1353400,TheBooyash,15158,15970,12180,12045,54,67
54142,1353500,TheBooyash,15159,15971,12181,12046,54,67
54146,1353600,TheBooyash,15160,15972,12182,12047,54,67
54150,1353700,TheBooyash,15161,15973,12183,12047,54,67
54154,1353800,TheBooyash,15162,15974,12184,12048,54,67
54158,1353900,TheBooyash,15163,15976,12185,12049,54,67
54162,1354000,TheBooyash,15164,15977,12186,12050,54,67
54166,1354100,TheBooyash,15165,15978,12186,12051,54,67
54170,1354200,TheBooyash,15167,15979,12187,12052,54,67
54174,1354300,TheBooyash,15168,15980,12188,12053,54,67
54178,1354400,TheBooyash,15169,15981,12189,12054,54,67
54182,1354500,TheBooyash,15170,15983,12190,12055,54,67
54186,1354600,TheBooyash,15171,15984,12191,12055,54,67
54190,1354700,TheBooyash,15172,15985,12192,12056,54,67
54194,1354800,TheBooyash,15173,15986,12193,12057,54,67
54198,1354900,TheBooyash,15174,15987,12194,12058,54,67
54202,1355000,TheBooyash,15176,15989,12195,12059,54,67
54206,1355100,TheBooyash,15177,15990,12195,12060,54,67
54210,1355200,TheBooyash,15178,15991,12196,12061,54,67
54214,1355300,TheBooyash,15179,15992,12197,12062,54,67
54218,1355400,TheBooyash,15180,15993,12198,12063,54,67
54222,1355500,TheBooyash,15181,15994,12199,12063,54,67
54226,1355600,TheBooyash,15182,15996,12200,12064,54,67
54230,1355700,TheBooyash,15183,15997,12201,12065,54,67
54234,1355800,TheBooyash,15184,15998,12202,12066,54,67
54238,1355900,TheBooyash,15186,15999,12203,12067,54,67
54242,1356000,TheBooyash,15187,16000,12204,12068,54,67
54246,1356100,TheBooyash,15188,16001,12204,12069,54,67
54250,1356200,TheBooyash,15189,16003,12205,12070,54,67
54254,1356300,TheBooyash,15190,16004,12206,12071,54,67
54258,1356400,TheBooyash,15191,16005,12207,12071,54,67
54262,1356500,TheBooyash,15192,16006,12208,12072,54,67
54266,1356600,TheBooyash,15193,16007,12209,12073,54,67
54270,1356700,TheBooyash,15195,16009,12210,12074,54,67
54274,1356800,TheBooyash,15196,16010,12211,12075,54,67
54278,1356900,TheBooyash,15197,16011,12212,12076,54,67
54282,1357000,TheBooyash,15198,16012,12213,12077,54,67
54286,1357100,TheBooyash,15199,16013,12213,12078,54,67
54290,1357200,TheBooyash,15200,16014,12214,12079,54,67
54294,1357300,TheBooyash,15201,16016,12215,12079,54,67
54298,1357400,TheBooyash,15202,16017,12216,12080,54,67
54302,1357500,TheBooyash,15204,16018,12217,12081,54,67
54306,1357600,TheBooyash,15205,16019,12218,12082,54,67
54310,1357700,TheBooyash,15206,16020,12219,12083,54,67
54314,1357800,TheBooyash,15207,16022,12220,12084,54,67
54318,1357900,TheBooyash,15208,16023,12221,12085,54,67
54322,1358000,TheBooyash,15209,16024,12222,12086,54,67
54326,1358100,TheBooyash,15210,16025,12222,12087,54,67
54330,1358200,TheBooyash,15211,16026,12223,12087,54,67
54334,1358300,TheBooyash,15212,16027,12224,12088,54,67
54338,1358400,TheBooyash,15214,16029,12225,12089,54,67
54342,1358500,TheBooyash,15215,16030,12226,12090,54,67
54346,1358600,TheBooyash,15216,16031,12227,12091,54,67
54350,1358700,TheBooyash,15217,16032,12228,12092,54,67
54354,1358800,TheBooyash,15218,16033,12229,12093,54,67
54358,1358900,TheBooyash,15219,16035,12230,12094,54,67
54362,1359000,TheBooyash,15220,16036,12231,12095,54,67
54366,1359100,TheBooyash,15221,16037,12231,12095,54,67
54370,1359200,TheBooyash,15223,16038,12232,12096,54,67
54374,1359300,TheBooyash,15224,16039,12233,12097,54,67
54378,1359400,TheBooyash,15225,16040,12234,12098,54,67
54382,1359500,TheBooyash,15226,16042,12235,12099,54,67
54386,1359600,TheBooyash,15227,16043,12236,12100,54,67
54390,1359700,TheBooyash,15228,16044,12237,12101,54,67
54394,1359800,TheBooyash,15229,16045,12238,12102,54,67
54398,1359900,TheBooyash,15230,16046,12239,12103,54,67
54402,1360000,TheBooyash,15232,16048,12240,12104,54,68
54406,1360100,TheBooyash,15233,16049,12240,12104,54,68
54410,1360200,TheBooyash,15234,16050,12241,12105,54,68
54414,1360300,TheBooyash,15235,16051,12242,12106,54,68
54418,1360400,TheBooyash,15236,16052,12243,12107,54,68
54422,1360500,TheBooyash,15237,16053,12244,12108,54,68
54426,1360600,TheBooyash,15238,16055,12245,12109,54,68
54430,1360700,TheBooyash,15239,16056,12246,12110,54,68
54434,1360800,TheBooyash,15240,16057,12247,12111,54,68
54438,1360900,TheBooyash,15242,16058,12248,12112,54,68
54442,1361000,TheBooyash,15243,16059,12249,12112,54,68
54446,1361100,TheBooyash,15244,16060,12249,12113,54,68
54450,1361200,TheBooyash,15245,16062,12250,12114,54,68
54454,1361300,TheBooyash,15246,16063,12251,12115,54,68
54458,1361400,TheBooyash,15247,16064,12252,12116,54,68
54462,1361500,TheBooyash,15248,16065,12253,12117,54,68
54466,1361600,TheBooyash,15249,16066,12254,12118,54,68
54470,1361700,TheBooyash,15251,16068,12255,12119,54,68
54474,1361800,TheBooyash,15252,16069,12256,12120,54,68
54478,1361900,TheBooyash,15253,16070,12257,12120,54,68
54482,1362000,TheBooyash,15254,16071,12258,12121,54,68
54486,1362100,TheBooyash,15255,16072,12258,12122,54,68
54490,1362200,TheBooyash,15256,16073,12259,12123,54,68
54494,1362300,TheBooyash,15257,16075,12260,12124,54,68
54498,1362400,TheBooyash,15258,16076,12261,12125,54,68
54502,1362500,TheBooyash,15260,16077,12262,12126,54,68
54506,1362600,TheBooyash,15261,16078,12263,12127,54,68
54510,1362700,TheBooyash,15262,16079,12264,12128,54,68
54514,1362800,TheBooyash,15263,16081,12265,12128,54,68
54518,1362900,TheBooyash,15264,16082,12266,12129,54,68
54522,1363000,TheBooyash,15265,16083,12267,12130,54,68
54526,1363100,TheBooyash,15266,16084,12267,12131,54,68
54530,1363200,TheBooyash,15267,16085,12268,12132,54,68
54534,1363300,TheBooyash,15268,16086,12269,12133,54,68
54538,1363400,TheBooyash,15270,16088,12270,12134,54,68
54542,1363500,TheBooyash,15271,16089,12271,12135,54,68
54546,1363600,TheBooyash,15272,16090,12272,12136,54,68
54550,1363700,TheBooyash,15273,16091,12273,12136,54,68
54554,1363800,TheBooyash,15274,16092,12274,12137,54,68
54558,1363900,TheBooyash,15275,16094,12275,12138,54,68
54562,1364000,TheBooyash,15276,16095,12276,12139,54,68
54566,1364100,TheBooyash,15277,16096,12276,12140,54,68
54570,1364200,TheBooyash,15279,16097,12277,12141,54,68
54574,1364300,TheBooyash,15280,16098,12278,12142,54,68
54578,1364400,TheBooyash,15281,16099,12279,12143,54,68
54582,1364500,TheBooyash,15282,16101,12280,12144,54,68
54586,1364600,TheBooyash,15283,16102,12281,12144,54,68
54590,1364700,TheBooyash,15284,16103,12282,12145,54,68
54594,1364800,TheBooyash,15285,16104,12283,12146,54,68
54598,1364900,TheBooyash,15286,16105,12284,12147,54,68
54602,1365000,TheBooyash,15288,16107,12285,12148,54,68
54606,1365100,TheBooyash,15289,16108,12285,12149,54,68
54610,1365200,TheBooyash,15290,16109,12286,12150,54,68
54614,1365300,TheBooyash,15291,16110,12287,12151,54,68
54618,1365400,TheBooyash,15292,16111,12288,12152,54,68
54622,1365500,TheBooyash,15293,16112,12289,12152,54,68
54626,1365600,TheBooyash,15294,16114,12290,12153,54,68
54630,1365700,TheBooyash,15295,16115,12291,12154,54,68
54634,1365800,TheBooyash,15296,16116,12292,12155,54,68
54638,1365900,TheBooyash,15298,16117,12293,12156,54,68
54642,1366000,TheBooyash,15299,16118,12294,12157,54,68
54646,1366100,TheBooyash,15300,16119,12294,12158,54,68
54650,1366200,TheBooyash,15301,16121,12295,12159,54,68
54654,1366300,TheBooyash,15302,16122,12296,12160,54,68
54658,1366400,TheBooyash,15303,16123,12297,12160,54,68
54662,1366500,TheBooyash,15304,16124,12298,12161,54,68
54666,1366600,TheBooyash,15305,16125,12299,12162,54,68
54670,1366700,TheBooyash,15307,16127,12300,12163,54,68
54674,1366800,TheBooyash,15308,16128,12301,12164,54,68
54678,1366900,TheBooyash,15309,16129,12302,12165,54,68
54682,1367000,TheBooyash,15310,16130,12303,12166,54,68
54686,1367100,TheBooyash,15311,16131,12303,12167,54,68
54690,1367200,TheBooyash,15312,16132,12304,12168,54,68
54694,1367300,TheBooyash,15313,16134,12305,12168,54,68
54698,1367400,TheBooyash,15314,16135,12306,12169,54,68
54702,1367500,TheBooyash,15316,16136,12307,12170,54,68
54706,1367600,TheBooyash,15317,16137,12308,12171,54,68
54710,1367700,TheBooyash,15318,16138,12309,12172,54,68
54714,1367800,TheBooyash,15319,16140,12310,12173,54,68
54718,1367900,TheBooyash,15320,16141,12311,12174,54,68
54722,1368000,TheBooyash,15321,16142,12312,12175,54,68
54726,1368100,TheBooyash,15322,16143,12312,12176,54,68
54730,1368200,TheBooyash,15323,16144,12313,12176,54,68
54734,1368300,TheBooyash,15324,16145,12314,12177,54,68
54738,1368400,TheBooyash,15326,16147,12315,12178,54,68
54742,1368500,TheBooyash,15327,16148,12316,12179,54,68
54746,1368600,TheBooyash,15328,16149,12317,12180,54,68
54750,1368700,TheBooyash,15329,16150,12318,12181,54,68
54754,1368800,TheBooyash,15330,16151,12319,12182,54,68
54758,1368900,TheBooyash,15331,16153,12320,12183,54,68
54762,1369000,TheBooyash,15332,16154,12321,12184,54,68
54766,1369100,TheBooyash,15333,16155,12321,12184,54,68
54770,1369200,TheBooyash,15335,16156,12322,12185,54,68
54774,1369300,TheBooyash,15336,16157,12323,12186,54,68
54778,1369400,TheBooyash,15337,16158,12324,12187,54,68
54782,1369500,TheBooyash,15338,16160,12325,12188,54,68
54786,1369600,TheBooyash,15339,16161,12326,12189,54,68
54790,1369700,TheBooyash,15340,16162,12327,12190,54,68
54794,1369800,TheBooyash,15341,16163,12328,12191,54,68
54798,1369900,TheBooyash,15342,16164,12329,12192,54,68
54802,1370000,TheBooyash,15344,16166,12330,12193,54,68
54806,1370100,TheBooyash,15345,16167,12330,12193,54,68
54810,1370200,TheBooyash,15346,16168,12331,12194,54,68
54814,1370300,TheBooyash,15347,16169,12332,12195,54,68
54818,1370400,TheBooyash,15348,16170,12333,12196,54,68
54822,1370500,TheBooyash,15349,16171,12334,12197,54,68
54826,1370600,TheBooyash,15350,16173,12335,12198,54,68
54830,1370700,TheBooyash,15351,16174,12336,12199,54,68
54834,1370800,TheBooyash,15352,16175,12337,12200,54,68
54838,1370900,TheBooyash,15354,16176,12338,12201,54,68
54842,1371000,TheBooyash,15355,16177,12339,12201,54,68
54846,1371100,TheBooyash,15356,16178,12339,12202,54,68
54850,1371200,TheBooyash,15357,16180,12340,12203,54,68
54854,1371300,TheBooyash,15358,16181,12341,12204,54,68
54858,1371400,TheBooyash,15359,16182,12342,12205,54,68
54862,1371500,TheBooyash,15360,16183,12343,12206,54,68
54866,1371600,TheBooyash,15361,16184,12344,12207,54,68
54870,1371700,TheBooyash,15363,16186,12345,12208,54,68
54874,1371800,TheBooyash,15364,16187,12346,12209,54,68
54878,1371900,TheBooyash,15365,16188,12347,12209,54,68
54882,1372000,TheBooyash,15366,16189,12348,12210,54,68
54886,1372100,TheBooyash,15367,16190,12348,12211,54,68
54890,1372200,TheBooyash,15368,16191,12349,12212,54,68
54894,1372300,TheBooyash,15369,16193,12350,12213,54,68
54898,1372400,TheBooyash,15370,16194,12351,12214,54,68
54902,1372500,TheBooyash,15372,16195,12352,12215,54,68
54906,1372600,TheBooyash,15373,16196,12353,12216,54,68
54910,1372700,TheBooyash,15374,16197,12354,12217,54,68
54914,1372800,TheBooyash,15375,16199,12355,12217,54,68
54918,1372900,TheBooyash,15376,16200,12356,12218,54,68
54922,1373000,TheBooyash,15377,16201,12357,12219,54,68
54926,1373100,TheBooyash,15378,16202,12357,12220,54,68
54930,1373200,TheBooyash,15379,16203,12358,12221,54,68
54934,1373300,TheBooyash,15380,16204,12359,12222,54,68
54938,1373400,TheBooyash,15382,16206,12360,12223,54,68
54942,1373500,TheBooyash,15383,16207,12361,12224,54,68
54946,1373600,TheBooyash,15384,16208,12362,12225,54,68
54950,1373700,TheBooyash,15385,16209,12363,12225,54,68
54954,1373800,TheBooyash,15386,16210,12364,12226,54,68
54958,1373900,TheBooyash,15387,16212,12365,12227,54,68
54962,1374000,TheBooyash,15388,16213,12366,12228,54,68
54966,1374100,TheBooyash,15389,16214,12366,12229,54,68
54970,1374200,TheBooyash,15391,16215,12367,12230,54,68
54974,1374300,TheBooyash,15392,16216,12368,12231,54,68
54978,1374400,TheBooyash,15393,16217,12369,12232,54,68
54982,1374500,TheBooyash,15394,16219,12370,12233,54,68
54986,1374600,TheBooyash,15395,16220,12371,12233,54,68
54990,1374700,TheBooyash,15396,16221,12372,12234,54,68
54994,1374800,TheBooyash,15397,16222,12373,12235,54,68
54998,1374900,TheBooyash,15398,16223,12374,12236,54,68
55002,1375000,TheBooyash,15400,16225,12375,12237,55,68
55006,1375100,TheBooyash,15401,16226,12375,12238,55,68
55010,1375200,TheBooyash,15402,16227,12376,12239,55,68
55014,1375300,TheBooyash,15403,16228,12377,12240,55,68
55018,1375400,TheBooyash,15404,16229,12378,12241,55,68
55022,1375500,TheBooyash,15405,16230,12379,12241,55,68
55026,1375600,TheBooyash,15406,16232,12380,12242,55,68
55030,1375700,TheBooyash,15407,16233,12381,12243,55,68
55034,1375800,TheBooyash,15408,16234,12382,12244,55,68
55038,1375900,TheBooyash,15410,16235,12383,12245,55,68
55042,1376000,TheBooyash,15411,16236,12384,12246,55,68
55046,1376100,TheBooyash,15412,16237,12384,12247,55,68
55050,1376200,TheBooyash,15413,16239,12385,12248,55,68
55054,1376300,TheBooyash,15414,16240,12386,12249,55,68
55058,1376400,TheBooyash,15415,16241,12387,12249,55,68
55062,1376500,TheBooyash,15416,16242,12388,12250,55,68
55066,1376600,TheBooyash,15417,16243,12389,12251,55,68
55070,1376700,TheBooyash,15419,16245,12390,12252,55,68
55074,1376800,TheBooyash,15420,16246,12391,12253,55,68
55078,1376900,TheBooyash,15421,16247,12392,12254,55,68
55082,1377000,TheBooyash,15422,16248,12393,12255,55,68
55086,1377100,TheBooyash,15423,16249,12393,12256,55,68
55090,1377200,TheBooyash,15424,16250,12394,12257,55,68
55094,1377300,TheBooyash,15425,16252,12395,12257,55,68
55098,1377400,TheBooyash,15426,16253,12396,12258,55,68
55102,1377500,TheBooyash,15428,16254,12397,12259,55,68
55106,1377600,TheBooyash,15429,16255,12398,12260,55,68
55110,1377700,TheBooyash,15430,16256,12399,12261,55,68
55114,1377800,TheBooyash,15431,16258,12400,12262,55,68
55118,1377900,TheBooyash,15432,16259,12401,12263,55,68
55122,1378000,TheBooyash,15433,16260,12402,12264,55,68
55126,1378100,TheBooyash,15434,16261,12402,12265,55,68
55130,1378200,TheBooyash,15435,16262,12403,12265,55,68
55134,1378300,TheBooyash,15436,16263,12404,12266,55,68
55138,1378400,TheBooyash,15438,16265,12405,12267,55,68
55142,1378500,TheBooyash,15439,16266,12406,12268,55,68
55146,1378600,TheBooyash,15440,16267,12407,12269,55,68
55150,1378700,TheBooyash,15441,16268,12408,12270,55,68
55154,1378800,TheBooyash,15442,16269,12409,12271,55,68
55158,1378900,TheBooyash,15443,16271,12410,12272,55,68
55162,1379000,TheBooyash,15444,16272,12411,12273,55,68
55166,1379100,TheBooyash,15445,16273,12411,12273,55,68
55170,1379200,TheBooyash,15447,16274,12412,12274,55,68
55174,1379300,TheBooyash,15448,16275,12413,12275,55,68
55178,1379400,TheBooyash,15449,16276,12414,12276,55,68
55182,1379500,TheBooyash,15450,16278,12415,12277,55,68
55186,1379600,TheBooyash,15451,16279,12416,12278,55,68
55190,1379700,TheBooyash,15452,16280,12417,12279,55,68
55194,1379800,TheBooyash,15453,16281,12418,12280,55,68
55198,1379900,TheBooyash,15454,16282,12419,12281,55,68
55202,1380000,TheBooyash,15456,16284,12420,12282,55,69
55206,1380100,TheBooyash,15457,16285,12420,12282,55,69
