,time,player,wood,food,gold,stone,vils,mils
62900,1572500,TheMustache,17297,18870,14938,13366,78,110
62904,1572600,TheMustache,17298,18871,14939,13367,78,110
62908,1572700,TheMustache,17299,18872,14940,13367,78,110
62912,1572800,TheMustache,17300,18873,14941,13368,78,110
62916,1572900,TheMustache,17301,18874,14942,13369,78,110
62920,1573000,TheMustache,17303,18876,14943,13370,78,110
62924,1573100,TheMustache,17304,18877,14944,13371,78,110
62928,1573200,TheMustache,17305,18878,14945,13372,78,110
62932,1573300,TheMustache,17306,18879,14946,13373,78,110
62936,1573400,TheMustache,17307,18880,14947,13373,78,110
62940,1573500,TheMustache,17308,18882,14948,13374,78,110
62944,1573600,TheMustache,17309,18883,14949,13375,78,110
62948,1573700,TheMustache,17310,18884,14950,13376,78,110
62952,1573800,TheMustache,17311,18885,14951,13377,78,110
62956,1573900,TheMustache,17312,18886,14952,13378,78,110
62960,1574000,TheMustache,17314,18888,14953,13379,78,110
62964,1574100,TheMustache,17315,18889,14953,13379,78,110
62968,1574200,TheMustache,17316,18890,14954,13380,78,110
62972,1574300,TheMustache,17317,18891,14955,13381,78,110
62976,1574400,TheMustache,17318,18892,14956,13382,78,110
62980,1574500,TheMustache,17319,18894,14957,13383,78,110
62984,1574600,TheMustache,17320,18895,14958,13384,78,110
62988,1574700,TheMustache,17321,18896,14959,13384,78,110
62992,1574800,TheMustache,17322,18897,14960,13385,78,110
62996,1574900,TheMustache,17323,18898,14961,13386,78,110
63000,1575000,TheMustache,17325,18900,14962,13387,78,110
63004,1575100,TheMustache,17326,18901,14963,13388,78,110
63008,1575200,TheMustache,17327,18902,14964,13389,78,110
63012,1575300,TheMustache,17328,18903,14965,13390,78,110
63016,1575400,TheMustache,17329,18904,14966,13390,78,110
63020,1575500,TheMustache,17330,18906,14967,13391,78,110
63024,1575600,TheMustache,17331,18907,14968,13392,78,110
63028,1575700,TheMustache,17332,18908,14969,13393,78,110
63032,1575800,TheMustache,17333,18909,14970,13394,78,110
63036,1575900,TheMustache,17334,18910,14971,13395,78,110
63040,1576000,TheMustache,17336,18912,14972,13396,78,110
63044,1576100,TheMustache,17337,18913,14972,13396,78,110
63048,1576200,TheMustache,17338,18914,14973,13397,78,110
63052,1576300,TheMustache,17339,18915,14974,13398,78,110
63056,1576400,TheMustache,17340,18916,14975,13399,78,110
63060,1576500,TheMustache,17341,18918,14976,13400,78,110
63064,1576600,TheMustache,17342,18919,14977,13401,78,110
63068,1576700,TheMustache,17343,18920,14978,13401,78,110
63072,1576800,TheMustache,17344,18921,14979,13402,78,110
63076,1576900,TheMustache,17345,18922,14980,13403,78,110
63080,1577000,TheMustache,17347,18924,14981,13404,78,110
63084,1577100,TheMustache,17348,18925,14982,13405,78,110
63088,1577200,TheMustache,17349,18926,14983,13406,78,110
63092,1577300,TheMustache,17350,18927,14984,13407,78,110
63096,1577400,TheMustache,17351,18928,14985,13407,78,110
63100,1577500,TheMustache,17352,18930,14986,13408,78,110
63104,1577600,TheMustache,17353,18931,14987,13409,78,110
63108,1577700,TheMustache,17354,18932,14988,13410,78,110
63112,1577800,TheMustache,17355,18933,14989,13411,78,110
63116,1577900,TheMustache,17356,18934,14990,13412,78,110
63120,1578000,TheMustache,17358,18936,14991,13413,78,110
63124,1578100,TheMustache,17359,18937,14991,13413,78,110
63128,1578200,TheMustache,17360,18938,14992,13414,78,110
63132,1578300,TheMustache,17361,18939,14993,13415,78,110
63136,1578400,TheMustache,17362,18940,14994,13416,78,110
63140,1578500,TheMustache,17363,18942,14995,13417,78,110
63144,1578600,TheMustache,17364,18943,14996,13418,78,110
63148,1578700,TheMustache,17365,18944,14997,13418,78,110
63152,1578800,TheMustache,17366,18945,14998,13419,78,110
63156,1578900,TheMustache,17367,18946,14999,13420,78,110
63160,1579000,TheMustache,17369,18948,15000,13421,78,110
63164,1579100,TheMustache,17370,18949,15001,13422,78,110
63168,1579200,TheMustache,17371,18950,15002,13423,78,110
63172,1579300,TheMustache,17372,18951,15003,13424,78,110
63176,1579400,TheMustache,17373,18952,15004,13424,78,110
63180,1579500,TheMustache,17374,18954,15005,13425,78,110
63184,1579600,TheMustache,17375,18955,15006,13426,78,110
63188,1579700,TheMustache,17376,18956,15007,13427,78,110
63192,1579800,TheMustache,17377,18957,15008,13428,78,110
63196,1579900,TheMustache,17378,18958,15009,13429,78,110
63200,1580000,TheMustache,17380,18960,15010,13430,79,110
63204,1580100,TheMustache,17381,18961,15010,13430,79,110
63208,1580200,TheMustache,17382,18962,15011,13431,79,110
63212,1580300,TheMustache,17383,18963,15012,13432,79,110
63216,1580400,TheMustache,17384,18964,15013,13433,79,110
63220,1580500,TheMustache,17385,18966,15014,13434,79,110
63224,1580600,TheMustache,17386,18967,15015,13435,79,110
63228,1580700,TheMustache,17387,18968,15016,13435,79,110
63232,1580800,TheMustache,17388,18969,15017,13436,79,110
63236,1580900,TheMustache,17389,18970,15018,13437,79,110
63240,1581000,TheMustache,17391,18972,15019,13438,79,110
63244,1581100,TheMustache,17392,18973,15020,13439,79,110
63248,1581200,TheMustache,17393,18974,15021,13440,79,110
63252,1581300,TheMustache,17394,18975,15022,13441,79,110
63256,1581400,TheMustache,17395,18976,15023,13441,79,110
63260,1581500,TheMustache,17396,18978,15024,13442,79,110
63264,1581600,TheMustache,17397,18979,15025,13443,79,110
63268,1581700,TheMustache,17398,18980,15026,13444,79,110
63272,1581800,TheMustache,17399,18981,15027,13445,79,110
63276,1581900,TheMustache,17400,18982,15028,13446,79,110
63280,1582000,TheMustache,17402,18984,15029,13447,79,110
63284,1582100,TheMustache,17403,18985,15029,13447,79,110
63288,1582200,TheMustache,17404,18986,15030,13448,79,110
63292,1582300,TheMustache,17405,18987,15031,13449,79,110
63296,1582400,TheMustache,17406,18988,15032,13450,79,110
63300,1582500,TheMustache,17407,18990,15033,13451,79,110
63304,1582600,TheMustache,17408,18991,15034,13452,79,110
63308,1582700,TheMustache,17409,18992,15035,13452,79,110
63312,1582800,TheMustache,17410,18993,15036,13453,79,110
63316,1582900,TheMustache,17411,18994,15037,13454,79,110
63320,1583000,TheMustache,17413,18996,15038,13455,79,110
63324,1583100,TheMustache,17414,18997,15039,13456,79,110
63328,1583200,TheMustache,17415,18998,15040,13457,79,110
63332,1583300,TheMustache,17416,18999,15041,13458,79,110
63336,1583400,TheMustache,17417,19000,15042,13458,79,110
63340,1583500,TheMustache,17418,19002,15043,13459,79,110
63344,1583600,TheMustache,17419,19003,15044,13460,79,110
63348,1583700,TheMustache,17420,19004,15045,13461,79,110
63352,1583800,TheMustache,17421,19005,15046,13462,79,110
63356,1583900,TheMustache,17422,19006,15047,13463,79,110
63360,1584000,TheMustache,17424,19008,15048,13464,79,110
63364,1584100,TheMustache,17425,19009,15048,13464,79,110
63368,1584200,TheMustache,17426,19010,15049,13465,79,110
63372,1584300,TheMustache,17427,19011,15050,13466,79,110
63376,1584400,TheMustache,17428,19012,15051,13467,79,110
63380,1584500,TheMustache,17429,19014,15052,13468,79,110
63384,1584600,TheMustache,17430,19015,15053,13469,79,110
63388,1584700,TheMustache,17431,19016,15054,13469,79,110
63392,1584800,TheMustache,17432,19017,15055,13470,79,110
63396,1584900,TheMustache,17433,19018,15056,13471,79,110
63400,1585000,TheMustache,17435,19020,15057,13472,79,110
63404,1585100,TheMustache,17436,19021,15058,13473,79,110
63408,1585200,TheMustache,17437,19022,15059,13474,79,110
63412,1585300,TheMustache,17438,19023,15060,13475,79,110
63416,1585400,TheMustache,17439,19024,15061,13475,79,110
63420,1585500,TheMustache,17440,19026,15062,13476,79,110
63424,1585600,TheMustache,17441,19027,15063,13477,79,110
63428,1585700,TheMustache,17442,19028,15064,13478,79,110
63432,1585800,TheMustache,17443,19029,15065,13479,79,111
63436,1585900,TheMustache,17444,19030,15066,13480,79,111
63440,1586000,TheMustache,17446,19032,15067,13481,79,111
63444,1586100,TheMustache,17447,19033,15067,13481,79,111
63448,1586200,TheMustache,17448,19034,15068,13482,79,111
63452,1586300,TheMustache,17449,19035,15069,13483,79,111
63456,1586400,TheMustache,17450,19036,15070,13484,79,111
63460,1586500,TheMustache,17451,19038,15071,13485,79,111
63464,1586600,TheMustache,17452,19039,15072,13486,79,111
63468,1586700,TheMustache,17453,19040,15073,13486,79,111
63472,1586800,TheMustache,17454,19041,15074,13487,79,111
63476,1586900,TheMustache,17455,19042,15075,13488,79,111
63480,1587000,TheMustache,17457,19044,15076,13489,79,111
63484,1587100,TheMustache,17458,19045,15077,13490,79,111
63488,1587200,TheMustache,17459,19046,15078,13491,79,111
63492,1587300,TheMustache,17460,19047,15079,13492,79,111
63496,1587400,TheMustache,17461,19048,15080,13492,79,111
63500,1587500,TheMustache,17462,19050,15081,13493,79,111
63504,1587600,TheMustache,17463,19051,15082,13494,79,111
63508,1587700,TheMustache,17464,19052,15083,13495,79,111
63512,1587800,TheMustache,17465,19053,15084,13496,79,111
63516,1587900,TheMustache,17466,19054,15085,13497,79,111
63520,1588000,TheMustache,17468,19056,15086,13498,79,111
63524,1588100,TheMustache,17469,19057,15086,13498,79,111
63528,1588200,TheMustache,17470,19058,15087,13499,79,111
63532,1588300,TheMustache,17471,19059,15088,13500,79,111
63536,1588400,TheMustache,17472,19060,15089,13501,79,111
63540,1588500,TheMustache,17473,19062,15090,13502,79,111
63544,1588600,TheMustache,17474,19063,15091,13503,79,111
63548,1588700,TheMustache,17475,19064,15092,13503,79,111
63552,1588800,TheMustache,17476,19065,15093,13504,79,111
63556,1588900,TheMustache,17477,19066,15094,13505,79,111
63560,1589000,TheMustache,17479,19068,15095,13506,79,111
63564,1589100,TheMustache,17480,19069,15096,13507,79,111
63568,1589200,TheMustache,17481,19070,15097,13508,79,111
63572,1589300,TheMustache,17482,19071,15098,13509,79,111
63576,1589400,TheMustache,17483,19072,15099,13509,79,111
63580,1589500,TheMustache,17484,19074,15100,13510,79,111
63584,1589600,TheMustache,17485,19075,15101,13511,79,111
63588,1589700,TheMustache,17486,19076,15102,13512,79,111
63592,1589800,TheMustache,17487,19077,15103,13513,79,111
63596,1589900,TheMustache,17488,19078,15104,13514,79,111
63600,1590000,TheMustache,17490,19080,15105,13515,79,111
63604,1590100,TheMustache,17491,19081,15105,13515,79,111
63608,1590200,TheMustache,17492,19082,15106,13516,79,111
63612,1590300,TheMustache,17493,19083,15107,13517,79,111
63616,1590400,TheMustache,17494,19084,15108,13518,79,111
63620,1590500,TheMustache,17495,19086,15109,13519,79,111
63624,1590600,TheMustache,17496,19087,15110,13520,79,111
63628,1590700,TheMustache,17497,19088,15111,13520,79,111
63632,1590800,TheMustache,17498,19089,15112,13521,79,111
63636,1590900,TheMustache,17499,19090,15113,13522,79,111
63640,1591000,TheMustache,17501,19092,15114,13523,79,111
63644,1591100,TheMustache,17502,19093,15115,13524,79,111
63648,1591200,TheMustache,17503,19094,15116,13525,79,111
63652,1591300,TheMustache,17504,19095,15117,13526,79,111
63656,1591400,TheMustache,17505,19096,15118,13526,79,111
63660,1591500,TheMustache,17506,19098,15119,13527,79,111
63664,1591600,TheMustache,17507,19099,15120,13528,79,111
63668,1591700,TheMustache,17508,19100,15121,13529,79,111
63672,1591800,TheMustache,17509,19101,15122,13530,79,111
63676,1591900,TheMustache,17510,19102,15123,13531,79,111
63680,1592000,TheMustache,17512,19104,15124,13532,79,111
63684,1592100,TheMustache,17513,19105,15124,13532,79,111
63688,1592200,TheMustache,17514,19106,15125,13533,79,111
63692,1592300,TheMustache,17515,19107,15126,13534,79,111
63696,1592400,TheMustache,17516,19108,15127,13535,79,111
63700,1592500,TheMustache,17517,19110,15128,13536,79,111
63704,1592600,TheMustache,17518,19111,15129,13537,79,111
63708,1592700,TheMustache,17519,19112,15130,13537,79,111
63712,1592800,TheMustache,17520,19113,15131,13538,79,111
63716,1592900,TheMustache,17521,19114,15132,13539,79,111
63720,1593000,TheMustache,17523,19116,15133,13540,79,111
63724,1593100,TheMustache,17524,19117,15134,13541,79,111
63728,1593200,TheMustache,17525,19118,15135,13542,79,111
63732,1593300,TheMustache,17526,19119,15136,13543,79,111
63736,1593400,TheMustache,17527,19120,15137,13543,79,111
63740,1593500,TheMustache,17528,19122,15138,13544,79,111
63744,1593600,TheMustache,17529,19123,15139,13545,79,111
63748,1593700,TheMustache,17530,19124,15140,13546,79,111
63752,1593800,TheMustache,17531,19125,15141,13547,79,111
63756,1593900,TheMustache,17532,19126,15142,13548,79,111
63760,1594000,TheMustache,17534,19128,15143,13549,79,111
63764,1594100,TheMustache,17535,19129,15143,13549,79,111
63768,1594200,TheMustache,17536,19130,15144,13550,79,111
63772,1594300,TheMustache,17537,19131,15145,13551,79,111
63776,1594400,TheMustache,17538,19132,15146,13552,79,111
63780,1594500,TheMustache,17539,19134,15147,13553,79,111
63784,1594600,TheMustache,17540,19135,15148,13554,79,111
63788,1594700,TheMustache,17541,19136,15149,13554,79,111
63792,1594800,TheMustache,17542,19137,15150,13555,79,111
63796,1594900,TheMustache,17543,19138,15151,13556,79,111
63800,1595000,TheMustache,17545,19140,15152,13557,79,111
63804,1595100,TheMustache,17546,19141,15153,13558,79,111
63808,1595200,TheMustache,17547,19142,15154,13559,79,111
63812,1595300,TheMustache,17548,19143,15155,13560,79,111
63816,1595400,TheMustache,17549,19144,15156,13560,79,111
63820,1595500,TheMustache,17550,19146,15157,13561,79,111
63824,1595600,TheMustache,17551,19147,15158,13562,79,111
63828,1595700,TheMustache,17552,19148,15159,13563,79,111
63832,1595800,TheMustache,17553,19149,15160,13564,79,111
63836,1595900,TheMustache,17554,19150,15161,13565,79,111
63840,1596000,TheMustache,17556,19152,15162,13566,79,111
63844,1596100,TheMustache,17557,19153,15162,13566,79,111
63848,1596200,TheMustache,17558,19154,15163,13567,79,111
63852,1596300,TheMustache,17559,19155,15164,13568,79,111
63856,1596400,TheMustache,17560,19156,15165,13569,79,111
63860,1596500,TheMustache,17561,19158,15166,13570,79,111
63864,1596600,TheMustache,17562,19159,15167,13571,79,111
63868,1596700,TheMustache,17563,19160,15168,13571,79,111
63872,1596800,TheMustache,17564,19161,15169,13572,79,111
63876,1596900,TheMustache,17565,19162,15170,13573,79,111
63880,1597000,TheMustache,17567,19164,15171,13574,79,111
63884,1597100,TheMustache,17568,19165,15172,13575,79,111
63888,1597200,TheMustache,17569,19166,15173,13576,79,111
63892,1597300,TheMustache,17570,19167,15174,13577,79,111
63896,1597400,TheMustache,17571,19168,15175,13577,79,111
63900,1597500,TheMustache,17572,19170,15176,13578,79,111
63904,1597600,TheMustache,17573,19171,15177,13579,79,111
63908,1597700,TheMustache,17574,19172,15178,13580,79,111
63912,1597800,TheMustache,17575,19173,15179,13581,79,111
63916,1597900,TheMustache,17576,19174,15180,13582,79,111
63920,1598000,TheMustache,17578,19176,15181,13583,79,111
63924,1598100,TheMustache,17579,19177,15181,13583,79,111
63928,1598200,TheMustache,17580,19178,15182,13584,79,111
63932,1598300,TheMustache,17581,19179,15183,13585,79,111
63936,1598400,TheMustache,17582,19180,15184,13586,79,111
63940,1598500,TheMustache,17583,19182,15185,13587,79,111
63944,1598600,TheMustache,17584,19183,15186,13588,79,111
63948,1598700,TheMustache,17585,19184,15187,13588,79,111
63952,1598800,TheMustache,17586,19185,15188,13589,79,111
63956,1598900,TheMustache,17587,19186,15189,13590,79,111
63960,1599000,TheMustache,17589,19188,15190,13591,79,111
63964,1599100,TheMustache,17590,19189,15191,13592,79,111
63968,1599200,TheMustache,17591,19190,15192,13593,79,111
63972,1599300,TheMustache,17592,19191,15193,13594,79,111
63976,1599400,TheMustache,17593,19192,15194,13594,79,111
63980,1599500,TheMustache,17594,19194,15195,13595,79,111
63984,1599600,TheMustache,17595,19195,15196,13596,79,111
63988,1599700,TheMustache,17596,19196,15197,13597,79,111
63992,1599800,TheMustache,17597,19197,15198,13598,79,111
63996,1599900,TheMustache,17598,19198,15199,13599,79,111
64000,1600000,TheMustache,17600,19200,15200,13600,80,112
64004,1600100,TheMustache,17601,19201,15200,13600,80,112
64008,1600200,TheMustache,17602,19202,15201,13601,80,112
64012,1600300,TheMustache,17603,19203,15202,13602,80,112
64016,1600400,TheMustache,17604,19204,15203,13603,80,112
64020,1600500,TheMustache,17605,19206,15204,13604,80,112
64024,1600600,TheMustache,17606,19207,15205,13605,80,112
64028,1600700,TheMustache,17607,19208,15206,13605,80,112
64032,1600800,TheMustache,17608,19209,15207,13606,80,112
64036,1600900,TheMustache,17609,19210,15208,13607,80,112
64040,1601000,TheMustache,17611,19212,15209,13608,80,112
64044,1601100,TheMustache,17612,19213,15210,13609,80,112
64048,1601200,TheMustache,17613,19214,15211,13610,80,112
64052,1601300,TheMustache,17614,19215,15212,13611,80,112
64056,1601400,TheMustache,17615,19216,15213,13611,80,112
64060,1601500,TheMustache,17616,19218,15214,13612,80,112
64064,1601600,TheMustache,17617,19219,15215,13613,80,112
64068,1601700,TheMustache,17618,19220,15216,13614,80,112
64072,1601800,TheMustache,17619,19221,15217,13615,80,112
64076,1601900,TheMustache,17620,19222,15218,13616,80,112
64080,1602000,TheMustache,17622,19224,15219,13617,80,112
64084,1602100,TheMustache,17623,19225,15219,13617,80,112
64088,1602200,TheMustache,17624,19226,15220,13618,80,112
64092,1602300,TheMustache,17625,19227,15221,13619,80,112
64096,1602400,TheMustache,17626,19228,15222,13620,80,112
64100,1602500,TheMustache,17627,19230,15223,13621,80,112
64104,1602600,TheMustache,17628,19231,15224,13622,80,112
64108,1602700,TheMustache,17629,19232,15225,13622,80,112
64112,1602800,TheMustache,17630,19233,15226,13623,80,112
64116,1602900,TheMustache,17631,19234,15227,13624,80,112
64120,1603000,TheMustache,17633,19236,15228,13625,80,112
64124,1603100,TheMustache,17634,19237,15229,13626,80,112
64128,1603200,TheMustache,17635,19238,15230,13627,80,112
64132,1603300,TheMustache,17636,19239,15231,13628,80,112
64136,1603400,TheMustache,17637,19240,15232,13628,80,112
64140,1603500,TheMustache,17638,19242,15233,13629,80,112
64144,1603600,TheMustache,17639,19243,15234,13630,80,112
64148,1603700,TheMustache,17640,19244,15235,13631,80,112
64152,1603800,TheMustache,17641,19245,15236,13632,80,112
64156,1603900,TheMustache,17642,19246,15237,13633,80,112
64160,1604000,TheMustache,17644,19248,15238,13634,80,112
64164,1604100,TheMustache,17645,19249,15238,13634,80,112
64168,1604200,TheMustache,17646,19250,15239,13635,80,112
64172,1604300,TheMustache,17647,19251,15240,13636,80,112
64176,1604400,TheMustache,17648,19252,15241,13637,80,112
64180,1604500,TheMustache,17649,19254,15242,13638,80,112
64184,1604600,TheMustache,17650,19255,15243,13639,80,112
64188,1604700,TheMustache,17651,19256,15244,13639,80,112
64192,1604800,TheMustache,17652,19257,15245,13640,80,112
64196,1604900,TheMustache,17653,19258,15246,13641,80,112
64200,1605000,TheMustache,17655,19260,15247,13642,80,112
64204,1605100,TheMustache,17656,19261,15248,13643,80,112
64208,1605200,TheMustache,17657,19262,15249,13644,80,112
64212,1605300,TheMustache,17658,19263,15250,13645,80,112
64216,1605400,TheMustache,17659,19264,15251,13645,80,112
64220,1605500,TheMustache,17660,19266,15252,13646,80,112
64224,1605600,TheMustache,17661,19267,15253,13647,80,112
64228,1605700,TheMustache,17662,19268,15254,13648,80,112
64232,1605800,TheMustache,17663,19269,15255,13649,80,112
64236,1605900,TheMustache,17664,19270,15256,13650,80,112
64240,1606000,TheMustache,17666,19272,15257,13651,80,112
64244,1606100,TheMustache,17667,19273,15257,13651,80,112
64248,1606200,TheMustache,17668,19274,15258,13652,80,112
64252,1606300,TheMustache,17669,19275,15259,13653,80,112
64256,1606400,TheMustache,17670,19276,15260,13654,80,112
64260,1606500,TheMustache,17671,19278,15261,13655,80,112
64264,1606600,TheMustache,17672,19279,15262,13656,80,112
64268,1606700,TheMustache,17673,19280,15263,13656,80,112
64272,1606800,TheMustache,17674,19281,15264,13657,80,112
64276,1606900,TheMustache,17675,19282,15265,13658,80,112
64280,1607000,TheMustache,17677,19284,15266,13659,80,112
64284,1607100,TheMustache,17678,19285,15267,13660,80,112
64288,1607200,TheMustache,17679,19286,15268,13661,80,112
64292,1607300,TheMustache,17680,19287,15269,13662,80,112
64296,1607400,TheMustache,17681,19288,15270,13662,80,112
64300,1607500,TheMustache,17682,19290,15271,13663,80,112
64304,1607600,TheMustache,17683,19291,15272,13664,80,112
64308,1607700,TheMustache,17684,19292,15273,13665,80,112
64312,1607800,TheMustache,17685,19293,15274,13666,80,112
64316,1607900,TheMustache,17686,19294,15275,13667,80,112
64320,1608000,TheMustache,17688,19296,15276,13668,80,112
64324,1608100,TheMustache,17689,19297,15276,13668,80,112
64328,1608200,TheMustache,17690,19298,15277,13669,80,112
64332,1608300,TheMustache,17691,19299,15278,13670,80,112
64336,1608400,TheMustache,17692,19300,15279,13671,80,112
64340,1608500,TheMustache,17693,19302,15280,13672,80,112
64344,1608600,TheMustache,17694,19303,15281,13673,80,112
64348,1608700,TheMustache,17695,19304,15282,13673,80,112
64352,1608800,TheMustache,17696,19305,15283,13674,80,112
64356,1608900,TheMustache,17697,19306,15284,13675,80,112
64360,1609000,TheMustache,17699,19308,15285,13676,80,112
64364,1609100,TheMustache,17700,19309,15286,13677,80,112
64368,1609200,TheMustache,17701,19310,15287,13678,80,112
64372,1609300,TheMustache,17702,19311,15288,13679,80,112
64376,1609400,TheMustache,17703,19312,15289,13679,80,112
64380,1609500,TheMustache,17704,19314,15290,13680,80,112
64384,1609600,TheMustache,17705,19315,15291,13681,80,112
64388,1609700,TheMustache,17706,19316,15292,13682,80,112
64392,1609800,TheMustache,17707,19317,15293,13683,80,112
64396,1609900,TheMustache,17708,19318,15294,13684,80,112
64400,1610000,TheMustache,17710,19320,15295,13685,80,112
64404,1610100,TheMustache,17711,19321,15295,13685,80,112
64408,1610200,TheMustache,17712,19322,15296,13686,80,112
64412,1610300,TheMustache,17713,19323,15297,13687,80,112
64416,1610400,TheMustache,17714,19324,15298,13688,80,112
64420,1610500,TheMustache,17715,19326,15299,13689,80,112
64424,1610600,TheMustache,17716,19327,15300,13690,80,112
64428,1610700,TheMustache,17717,19328,15301,13690,80,112
64432,1610800,TheMustache,17718,19329,15302,13691,80,112
64436,1610900,TheMustache,17719,19330,15303,13692,80,112
64440,1611000,TheMustache,17721,19332,15304,13693,80,112
64444,1611100,TheMustache,17722,19333,15305,13694,80,112
64448,1611200,TheMustache,17723,19334,15306,13695,80,112
64452,1611300,TheMustache,17724,19335,15307,13696,80,112
64456,1611400,TheMustache,17725,19336,15308,13696,80,112
64460,1611500,TheMustache,17726,19338,15309,13697,80,112
64464,1611600,TheMustache,17727,19339,15310,13698,80,112
64468,1611700,TheMustache,17728,19340,15311,13699,80,112
64472,1611800,TheMustache,17729,19341,15312,13700,80,112
64476,1611900,TheMustache,17730,19342,15313,13701,80,112
64480,1612000,TheMustache,17732,19344,15314,13702,80,112
64484,1612100,TheMustache,17733,19345,15314,13702,80,112
64488,1612200,TheMustache,17734,19346,15315,13703,80,112
64492,1612300,TheMustache,17735,19347,15316,13704,80,112
64496,1612400,TheMustache,17736,19348,15317,13705,80,112
64500,1612500,TheMustache,17737,19350,15318,13706,80,112
64504,1612600,TheMustache,17738,19351,15319,13707,80,112
64508,1612700,TheMustache,17739,19352,15320,13707,80,112
64512,1612800,TheMustache,17740,19353,15321,13708,80,112
64516,1612900,TheMustache,17741,19354,15322,13709,80,112
64520,1613000,TheMustache,17743,19356,15323,13710,80,112
64524,1613100,TheMustache,17744,19357,15324,13711,80,112
64528,1613200,TheMustache,17745,19358,15325,13712,80,112
64532,1613300,TheMustache,17746,19359,15326,13713,80,112
64536,1613400,TheMustache,17747,19360,15327,13713,80,112
64540,1613500,TheMustache,17748,19362,15328,13714,80,112
64544,1613600,TheMustache,17749,19363,15329,13715,80,112
64548,1613700,TheMustache,17750,19364,15330,13716,80,112
64552,1613800,TheMustache,17751,19365,15331,13717,80,112
64556,1613900,TheMustache,17752,19366,15332,13718,80,112
64560,1614000,TheMustache,17754,19368,15333,13719,80,112
64564,1614100,TheMustache,17755,19369,15333,13719,80,112
64568,1614200,TheMustache,17756,19370,15334,13720,80,112
64572,1614300,TheMustache,17757,19371,15335,13721,80,113
64576,1614400,TheMustache,17758,19372,15336,13722,80,113
64580,1614500,TheMustache,17759,19374,15337,13723,80,113
64584,1614600,TheMustache,17760,19375,15338,13724,80,113
64588,1614700,TheMustache,17761,19376,15339,13724,80,113
64592,1614800,TheMustache,17762,19377,15340,13725,80,113
64596,1614900,TheMustache,17763,19378,15341,13726,80,113
64600,1615000,TheMustache,17765,19380,15342,13727,80,113
64604,1615100,TheMustache,17766,19381,15343,13728,80,113
64608,1615200,TheMustache,17767,19382,15344,13729,80,113
64612,1615300,TheMustache,17768,19383,15345,13730,80,113
64616,1615400,TheMustache,17769,19384,15346,13730,80,113
64620,1615500,TheMustache,17770,19386,15347,13731,80,113
64624,1615600,TheMustache,17771,19387,15348,13732,80,113
64628,1615700,TheMustache,17772,19388,15349,13733,80,113
64632,1615800,TheMustache,17773,19389,15350,13734,80,113
64636,1615900,TheMustache,17774,19390,15351,13735,80,113
64640,1616000,TheMustache,17776,19392,15352,13736,80,113
64644,1616100,TheMustache,17777,19393,15352,13736,80,113
64648,1616200,TheMustache,17778,19394,15353,13737,80,113
64652,1616300,TheMustache,17779,19395,15354,13738,80,113
64656,1616400,TheMustache,17780,19396,15355,13739,80,113
64660,1616500,TheMustache,17781,19398,15356,13740,80,113
64664,1616600,TheMustache,17782,19399,15357,13741,80,113
64668,1616700,TheMustache,17783,19400,15358,13741,80,113
64672,1616800,TheMustache,17784,19401,15359,13742,80,113
64676,1616900,TheMustache,17785,19402,15360,13743,80,113
64680,1617000,TheMustache,17787,19404,15361,13744,80,113
64684,1617100,TheMustache,17788,19405,15362,13745,80,113
64688,1617200,TheMustache,17789,19406,15363,13746,80,113
64692,1617300,TheMustache,17790,19407,15364,13747,80,113
64696,1617400,TheMustache,17791,19408,15365,13747,80,113
64700,1617500,TheMustache,17792,19410,15366,13748,80,113
64704,1617600,TheMustache,17793,19411,15367,13749,80,113
64708,1617700,TheMustache,17794,19412,15368,13750,80,113
64712,1617800,TheMustache,17795,19413,15369,13751,80,113
64716,1617900,TheMustache,17796,19414,15370,13752,80,113
64720,1618000,TheMustache,17798,19416,15371,13753,80,113
64724,1618100,TheMustache,17799,19417,15371,13753,80,113
64728,1618200,TheMustache,17800,19418,15372,13754,80,113
64732,1618300,TheMustache,17801,19419,15373,13755,80,113
64736,1618400,TheMustache,17802,19420,15374,13756,80,113
64740,1618500,TheMustache,17803,19422,15375,13757,80,113
64744,1618600,TheMustache,17804,19423,15376,13758,80,113
64748,1618700,TheMustache,17805,19424,15377,13758,80,113
64752,1618800,TheMustache,17806,19425,15378,13759,80,113
64756,1618900,TheMustache,17807,19426,15379,13760,80,113
64760,1619000,TheMustache,17809,19428,15380,13761,80,113
64764,1619100,TheMustache,17810,19429,15381,13762,80,113
64768,1619200,TheMustache,17811,19430,15382,13763,80,113
64772,1619300,TheMustache,17812,19431,15383,13764,80,113
64776,1619400,TheMustache,17813,19432,15384,13764,80,113
64780,1619500,TheMustache,17814,19434,15385,13765,80,113
64784,1619600,TheMustache,17815,19435,15386,13766,80,113
64788,1619700,TheMustache,17816,19436,15387,13767,80,113
64792,1619800,TheMustache,17817,19437,15388,13768,80,113
64796,1619900,TheMustache,17818,19438,15389,13769,80,113
64800,1620000,TheMustache,17820,19440,15390,13770,81,113
64804,1620100,TheMustache,17821,19441,15390,13770,81,113
64808,1620200,TheMustache,17822,19442,15391,13771,81,113
64812,1620300,TheMustache,17823,19443,15392,13772,81,113
64816,1620400,TheMustache,17824,19444,15393,13773,81,113
64820,1620500,TheMustache,17825,19446,15394,13774,81,113
64824,1620600,TheMustache,17826,19447,15395,13775,81,113
